REGION,Doedsaarsag,Koen2,Alder2,Aar,VAERDI
Region Nordjylland,A-19 Ulykker,Begge køn,55-59,2011,13
Region Nordjylland,A-19 Ulykker,Begge køn,55-59,2012,5
Region Nordjylland,A-19 Ulykker,Begge køn,55-59,2013,12
Region Nordjylland,A-19 Ulykker,Begge køn,55-59,2014,8
Region Nordjylland,A-19 Ulykker,Begge køn,55-59,2015,9
Region Nordjylland,A-19 Ulykker,Begge køn,55-59,2016,6
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2002,6
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2003,6
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2004,8
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2005,8
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2006,10
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2007,5
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2008,12
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2009,12
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2010,12
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2011,6
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2012,7
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2013,<5
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2014,<5
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2015,<5
Region Nordjylland,A-19 Ulykker,Begge køn,60-64,2016,10
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2002,9
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2003,5
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2004,5
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2005,5
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2006,10
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2007,8
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2008,7
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2009,7
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2010,7
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2011,12
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2012,7
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2013,8
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2014,<5
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2015,11
Region Nordjylland,A-19 Ulykker,Begge køn,65-69,2016,12
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2002,10
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2003,7
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2004,7
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2005,7
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2006,12
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2007,8
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2008,11
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2009,7
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2010,<5
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2011,6
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2012,11
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2013,8
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2014,7
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2015,6
Region Nordjylland,A-19 Ulykker,Begge køn,70-74,2016,11
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2002,21
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2003,15
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2004,16
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2005,19
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2006,16
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2007,11
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2008,13
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2009,9
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2010,6
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2011,13
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2012,11
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2013,15
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2014,7
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2015,8
Region Nordjylland,A-19 Ulykker,Begge køn,75-79,2016,12
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2002,24
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2003,32
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2004,31
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2005,20
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2006,24
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2007,18
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2008,23
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2009,28
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2010,12
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2011,25
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2012,22
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2013,13
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2014,16
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2015,17
Region Nordjylland,A-19 Ulykker,Begge køn,80-84,2016,14
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2002,61
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2003,67
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2004,62
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2005,68
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2006,70
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2007,63
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2008,61
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2009,51
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2010,50
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2011,61
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2012,68
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2013,61
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2014,53
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2015,51
Region Nordjylland,A-19 Ulykker,Begge køn,85+,2016,60
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2002,80
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2003,85
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2004,74
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2005,67
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2006,75
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2007,66
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2008,64
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2009,72
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2010,58
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2011,53
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2012,69
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2013,83
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2014,60
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2015,51
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,Alle aldre,2016,61
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2002,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2003,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2004,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2005,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2006,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2007,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2008,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2009,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2010,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2011,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2012,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2013,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2014,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2015,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,10-14,2016,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2002,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2003,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2004,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2005,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2006,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2007,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2008,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2009,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2010,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2011,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2012,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2013,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2014,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2015,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,15-19,2016,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2002,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2003,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2004,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2005,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2006,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2007,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2008,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2009,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2010,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2011,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2012,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2013,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2014,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2015,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,20-24,2016,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2002,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2003,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2004,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2005,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2006,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2007,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2008,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2009,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2010,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2011,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2012,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2013,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2014,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2015,-
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,25-29,2016,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2002,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2003,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2004,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2005,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2006,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2007,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2008,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2009,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2010,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2011,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2012,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2013,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2014,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2015,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,30-34,2016,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2002,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2003,7
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2004,7
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2005,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2006,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2007,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2008,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2009,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2010,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2011,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2012,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2013,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2014,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2015,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,35-39,2016,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2002,10
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2003,9
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2004,11
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2005,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2006,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2007,10
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2008,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2009,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2010,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2011,7
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2012,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2013,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2014,7
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2015,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,40-44,2016,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2002,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2003,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2004,9
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2005,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2006,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2007,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2008,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2009,7
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2010,7
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2011,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2012,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2013,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2014,10
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2015,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,45-49,2016,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2002,10
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2003,10
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2004,9
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2005,14
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2006,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2007,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2008,9
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2009,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2010,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2011,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2012,12
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2013,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2014,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2015,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,50-54,2016,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2002,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2003,11
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2004,9
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2005,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2006,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2007,10
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2008,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2009,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2010,9
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2011,7
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2012,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2013,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2014,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2015,8
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,55-59,2016,14
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,60-64,2002,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,60-64,2003,5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,60-64,2004,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,60-64,2005,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,60-64,2006,6
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,60-64,2007,<5
Region Nordjylland,A-20 Selvmord og selvmordsforsøg,Begge køn,60-64,2008,6
